system,display_name,checkpoint_id,seed,split,label,ece,macro_pragmatic_ece,bin_count,temperature_scaling,prediction_file,prediction_file_sha256,config_hash,code_commit
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260521,vipragsent_test,idiom_figurative,0.24078791519489492,0.20919705677840716,10,False,runs/vistral_pragmatic_sft/20260521/predictions.jsonl,9CC1D399BDE09DF6100ED44F860051DFA802BAEEEDE45E1AFEDE0704CD6F795C,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260521,vipragsent_test,code_switching,0.18519744231836496,0.20919705677840716,10,False,runs/vistral_pragmatic_sft/20260521/predictions.jsonl,9CC1D399BDE09DF6100ED44F860051DFA802BAEEEDE45E1AFEDE0704CD6F795C,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260521,vipragsent_test,mocking,0.222663944188279,0.20919705677840716,10,False,runs/vistral_pragmatic_sft/20260521/predictions.jsonl,9CC1D399BDE09DF6100ED44F860051DFA802BAEEEDE45E1AFEDE0704CD6F795C,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260522,vipragsent_test,implicit_sentiment,0.20639375081576206,0.20782527530828554,10,False,runs/vistral_pragmatic_sft/20260522/predictions.jsonl,930936D2A19FB4EBF927A6BEBC6F56F43EF2D161938BF95A3291C5B8A3720CAA,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260522,vipragsent_test,sarcasm,0.2073203823292607,0.20782527530828554,10,False,runs/vistral_pragmatic_sft/20260522/predictions.jsonl,930936D2A19FB4EBF927A6BEBC6F56F43EF2D161938BF95A3291C5B8A3720CAA,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260522,vipragsent_test,irony,0.20502019797933613,0.20782527530828554,10,False,runs/vistral_pragmatic_sft/20260522/predictions.jsonl,930936D2A19FB4EBF927A6BEBC6F56F43EF2D161938BF95A3291C5B8A3720CAA,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260522,vipragsent_test,idiom_figurative,0.20768951469839336,0.20782527530828554,10,False,runs/vistral_pragmatic_sft/20260522/predictions.jsonl,930936D2A19FB4EBF927A6BEBC6F56F43EF2D161938BF95A3291C5B8A3720CAA,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260522,vipragsent_test,code_switching,0.19479382350158567,0.20782527530828554,10,False,runs/vistral_pragmatic_sft/20260522/predictions.jsonl,930936D2A19FB4EBF927A6BEBC6F56F43EF2D161938BF95A3291C5B8A3720CAA,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260522,vipragsent_test,mocking,0.22573398252537522,0.20782527530828554,10,False,runs/vistral_pragmatic_sft/20260522/predictions.jsonl,930936D2A19FB4EBF927A6BEBC6F56F43EF2D161938BF95A3291C5B8A3720CAA,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260523,vipragsent_test,implicit_sentiment,0.24107285075807472,0.2115309117213607,10,False,runs/vistral_pragmatic_sft/20260523/predictions.jsonl,882E5B9E916C21D4E08F62C91FA536727F6251DDC3D447B265603ACC47D56AEA,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260523,vipragsent_test,sarcasm,0.19474533535576743,0.2115309117213607,10,False,runs/vistral_pragmatic_sft/20260523/predictions.jsonl,882E5B9E916C21D4E08F62C91FA536727F6251DDC3D447B265603ACC47D56AEA,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260523,vipragsent_test,irony,0.20643493823912393,0.2115309117213607,10,False,runs/vistral_pragmatic_sft/20260523/predictions.jsonl,882E5B9E916C21D4E08F62C91FA536727F6251DDC3D447B265603ACC47D56AEA,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260523,vipragsent_test,idiom_figurative,0.2261289409794493,0.2115309117213607,10,False,runs/vistral_pragmatic_sft/20260523/predictions.jsonl,882E5B9E916C21D4E08F62C91FA536727F6251DDC3D447B265603ACC47D56AEA,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260523,vipragsent_test,code_switching,0.21991659727276758,0.2115309117213607,10,False,runs/vistral_pragmatic_sft/20260523/predictions.jsonl,882E5B9E916C21D4E08F62C91FA536727F6251DDC3D447B265603ACC47D56AEA,fixture,fixture
vistral_pragmatic_sft,Vistral-7B pragmatic SFT,vistral_pragmatic_sft,20260523,vipragsent_test,mocking,0.18088680772298113,0.2115309117213607,10,False,runs/vistral_pragmatic_sft/20260523/predictions.jsonl,882E5B9E916C21D4E08F62C91FA536727F6251DDC3D447B265603ACC47D56AEA,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260521,vipragsent_test,implicit_sentiment,0.21620726588613853,0.21340770117597693,10,False,runs/vipragsent_full_vistral/20260521/predictions.jsonl,ABC4B709F0DD0AE1D1157B0512A2EE4879AC66CC660D97175E5B7FCDC9D09F49,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260521,vipragsent_test,sarcasm,0.205907387988578,0.21340770117597693,10,False,runs/vipragsent_full_vistral/20260521/predictions.jsonl,ABC4B709F0DD0AE1D1157B0512A2EE4879AC66CC660D97175E5B7FCDC9D09F49,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260521,vipragsent_test,irony,0.22103896757098662,0.21340770117597693,10,False,runs/vipragsent_full_vistral/20260521/predictions.jsonl,ABC4B709F0DD0AE1D1157B0512A2EE4879AC66CC660D97175E5B7FCDC9D09F49,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260521,vipragsent_test,idiom_figurative,0.19598198965044458,0.21340770117597693,10,False,runs/vipragsent_full_vistral/20260521/predictions.jsonl,ABC4B709F0DD0AE1D1157B0512A2EE4879AC66CC660D97175E5B7FCDC9D09F49,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260521,vipragsent_test,code_switching,0.22744937056202172,0.21340770117597693,10,False,runs/vipragsent_full_vistral/20260521/predictions.jsonl,ABC4B709F0DD0AE1D1157B0512A2EE4879AC66CC660D97175E5B7FCDC9D09F49,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260521,vipragsent_test,mocking,0.21386122539769223,0.21340770117597693,10,False,runs/vipragsent_full_vistral/20260521/predictions.jsonl,ABC4B709F0DD0AE1D1157B0512A2EE4879AC66CC660D97175E5B7FCDC9D09F49,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260522,vipragsent_test,implicit_sentiment,0.18842097162665766,0.2141691194921308,10,False,runs/vipragsent_full_vistral/20260522/predictions.jsonl,2BECF6BBF595CC21C771153E9A6EE3CF7CC8CF6F7E93FA43FBBBE58E3644059D,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260522,vipragsent_test,sarcasm,0.21312297837099142,0.2141691194921308,10,False,runs/vipragsent_full_vistral/20260522/predictions.jsonl,2BECF6BBF595CC21C771153E9A6EE3CF7CC8CF6F7E93FA43FBBBE58E3644059D,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260522,vipragsent_test,irony,0.2059925626341148,0.2141691194921308,10,False,runs/vipragsent_full_vistral/20260522/predictions.jsonl,2BECF6BBF595CC21C771153E9A6EE3CF7CC8CF6F7E93FA43FBBBE58E3644059D,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260522,vipragsent_test,idiom_figurative,0.23192789401725888,0.2141691194921308,10,False,runs/vipragsent_full_vistral/20260522/predictions.jsonl,2BECF6BBF595CC21C771153E9A6EE3CF7CC8CF6F7E93FA43FBBBE58E3644059D,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260522,vipragsent_test,code_switching,0.214488062083468,0.2141691194921308,10,False,runs/vipragsent_full_vistral/20260522/predictions.jsonl,2BECF6BBF595CC21C771153E9A6EE3CF7CC8CF6F7E93FA43FBBBE58E3644059D,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260522,vipragsent_test,mocking,0.23106224822029406,0.2141691194921308,10,False,runs/vipragsent_full_vistral/20260522/predictions.jsonl,2BECF6BBF595CC21C771153E9A6EE3CF7CC8CF6F7E93FA43FBBBE58E3644059D,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260523,vipragsent_test,implicit_sentiment,0.1898914622110817,0.1911169974163092,10,False,runs/vipragsent_full_vistral/20260523/predictions.jsonl,012573ED2AFAE72785312C6F71475D98373F741083341DF35375D5C753BB24BD,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260523,vipragsent_test,sarcasm,0.1940811430172371,0.1911169974163092,10,False,runs/vipragsent_full_vistral/20260523/predictions.jsonl,012573ED2AFAE72785312C6F71475D98373F741083341DF35375D5C753BB24BD,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260523,vipragsent_test,irony,0.15930836628995235,0.1911169974163092,10,False,runs/vipragsent_full_vistral/20260523/predictions.jsonl,012573ED2AFAE72785312C6F71475D98373F741083341DF35375D5C753BB24BD,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260523,vipragsent_test,idiom_figurative,0.1611089461994714,0.1911169974163092,10,False,runs/vipragsent_full_vistral/20260523/predictions.jsonl,012573ED2AFAE72785312C6F71475D98373F741083341DF35375D5C753BB24BD,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260523,vipragsent_test,code_switching,0.21304349685814608,0.1911169974163092,10,False,runs/vipragsent_full_vistral/20260523/predictions.jsonl,012573ED2AFAE72785312C6F71475D98373F741083341DF35375D5C753BB24BD,fixture,fixture
vipragsent_full_vistral,Full ViPragSent Vistral,vipragsent_full_vistral,20260523,vipragsent_test,mocking,0.2292685699219667,0.1911169974163092,10,False,runs/vipragsent_full_vistral/20260523/predictions.jsonl,012573ED2AFAE72785312C6F71475D98373F741083341DF35375D5C753BB24BD,fixture,fixture
